图片为著名数学家华罗庚陪同外国科学家参观中国科学院计算技术研究所的大型电子计算机。中国第一台电子管计算机于（    ）试制成功。【出题：武汉大学】,['1958年']
（    ）阐述了经济发展和生态环境保护的关系，揭示了保护生态环境就是保护生产力、改善生态环境就是发展生产力的道理，指明了实现发展和保护协同共生的新路径。,['绿水青山就是金山银山']
革命是要搞阶级斗争，但革命不只是搞阶级斗争。（    ）方面的革命也是革命，而且是很重要的革命，从历史的发展来看是最根本的革命。,['生产力']
中国坚持独立自主的和平外交政策，提出“大国是（  ），周边是（  ），发展中国家是（  ），多边是（  ）”的外交总体布局。,['关键，首要，基础，重要舞台']
在照顾可疑症状者时，最好固定一位家庭成员，这位家庭成员应身体健康状况良好且没慢性疾病，居住应该确保需要共用的空间（如厨房和卫生间）通风良好（保持窗户持续开放）。（    ）【出题：武汉大学】,['是']
1990年，中共中央、国务院为进一步对外开放而做出的战略决策是（    ）。【出题：武汉大学】,['开发、开放上海浦东新区']
进入新世纪，中国特色社会主义法律体系建设成效显著，到（    ）年底，中国特色社会主义法律体系已经形成。【出题：武汉大学】,['2010']
党的十七大报告强调，高举中国特色社会主义伟大旗帜，最根本的就是要坚持中国特色社会主义道路和（    ）。【出题：武汉大学】,['中国特色社会主义理论体系']
2005年3月14日，十届全国人大三次会议高票通过（     ），充分体现了党和国家以最大诚意和尽最大努力争取和平统一的一贯立场，表明了维护国家统一与领土完整的坚定决心。【出题：武汉大学】,['《中华人民共和国反分裂国家法》']
党的十七大报告提出，新时期最突出的标志是（    ）。【出题：武汉大学】,['与时俱进']
1975年，我国成功发射返回式遥感人造地球卫星，成为世界上第（  ）个掌握回收卫星技术的国家。,['三']
1983年10月，中共中央就农村体制改革问题作出的重大决定是（    ）。,"['废除人民公社', '成立村民委员会作为村民自治组织', '建立乡（镇政府作为基层政权']"
1980年7月26日，《人民日报》发表社论，明确提出的我国文艺工作总的口号是：（    ）。,"['为社会主义服务', '为人民服务']"
以下关于邓小平理论说法正确的是（    ）。,"['中国特色社会主义理论体系的开篇之作', '改革开放和社会主义现代化建设的科学指南', '马克思列宁主义、毛泽东思想的继承和发展']"
下列（    ）是公众预防新冠肺炎的正确措施。【出题：武汉大学】,"['保持手卫生。咳嗽、饭前便后、接触或处理动物排泄物后，要用流水洗手，或者用含有酒精成分的免洗洗手液。', '保持室内空气流通。避免到封闭、空气不流通的公共场所和人多集中的地方。']"
1986年3月，中国科学院几位科学家向党中央提出跟踪世界先进水平、发展高科技的建议。中共中央和国务院及时作出决定，实施《高新技术研究开发计划纲要》，此计划被称为（    ）。【出题：武汉大学】,['八六三计划']
改革开放后，逐渐形成了一个全方位、有重点、点面结合的对外开放格局，对这个格局表述正确的是（    ）。【出题：武汉大学】,['经济特区——沿海开放城市——沿海经济开放区——内地']
“一国两制”伟大构想在实践中首先运用于解决（    ）。,['香港问题、澳门问题']
实现社会主义初级阶段奋斗目标的根本立足点是（    ）。,['“自力更生，艰苦创业”']
把计划生育定为我国的一项基本国策是在党的（    ）。,['十二大']
2005年，党的（    ）全会提出“建设创新型国家”，在此战略的推动下，重要学科前沿和战略必争领域取得一批重大自主创新成果。【出题：武汉大学】,['十六届五中']
国务院办公厅印发《关于全面实施城乡居民大病保险的意见》，要求加快推进（   ）制度建设，筑牢全民基本医疗保障网底，让更多的人民群众受益。【出题：武汉大学】,['大病保险']
预防新冠肺炎家长应注意（    ）。【出题：武汉大学】,['不要带孩子频繁外出']
1979年4月召开的中央工作会议制定了用三年时间对国民经济实行（    ）的方针。【出题：武汉大学】,['调整、改革、整顿、提高']
《深入进行群众观点和群众路线教育》指出，想事情，做工作，想得对不对，做得好不好，根本的衡量尺度，就是（    ）。①人民拥护不拥护 ②人民赞成不赞成 ③人民高兴不高兴 ④人民答应不答应【出题：武汉大学】,['①②③④']
改革开放初期，我国重点实施“以市场换技术”发展战略，技术引进成为科技发展的主要途径；2002年，科技部印发《关于进一步增强原始性创新能力的意见》；2006年，我国提出和实施建设创新型国家的目标。这种变化表明（    ）。【出题：武汉大学】,['我国科技由模仿走向了创新']
坚持党的基本路线不动摇，关键是（    ）。【出题：武汉大学】,['坚持以经济建设为中心不动摇']
“统分结合”的（  ）普遍实行，促进了“政社合一”的人民公社体制的解体。,['农村家庭联产承包责任制']
邓小平在《目前的形势和任务》的讲话中提出中国人民长期奋斗的三件大事是（    ）。,"['维护世界和平', '加紧现代化建设', '实现祖国统一']"
（    ）是密切接触者。【出题：武汉大学】,"['与病例共同居住、学习、工作或其他有密切接触的人员', '诊疗、护理、探视病例时未采取有效防护措施的医护人员、家属或其他与病例有类似近距离接触的人员', '现场调查人员调查评估认为符合条件的人员', '与便利乘坐统一交通工具并有近距离接触人员标', '病例同病室的其他患者及其陪护人员']"
国有经济是我国国民经济的支柱。在国民经济中起主导作用，主要体现在对（    ）的控制力上。【出题：武汉大学】,['国民经济']
党的建设总体布局，摆在首位的是（    ）。,['政治建设']
与第二次世界大战前的资本主义相比，当代资本主义在许多方面已经并正在发生着深刻的变化。正确分析这些新变化发生的原因，有利于我们科学而全面地认识当代资本主义社会。导致当代资本主义新变化发生的根本推动力量是（   ）。,['科学技术革命和生产力的发展']
社会主义社会发展的直接动力是（   ）。,['改革']
把“三个代表”重要思想作为党的指导思想写入党章是在（    ）。,['十六大']
改革开放后，我国逐步建立起社会主义市场经济体制。下列有关社会主义市场经济体制的说法正确的是（    ）。①建立社会主义市场经济体制，就是要使市场在国家宏观调控下对资源配置起基础性作用②确立社会主义市场经济体制的根本目的是为了进一步解放和发展生产力。【出题：武汉大学】,['①②都正确']
党的十三大基本路线规定了党在社会主义初级阶段的奋斗目标，内容是（    ）。,['富强、民主、文明']
十一届三中全会拉开了我国改革开放的序幕。先是试办经济特区，80年代中期开放一批沿海港口城市和沿海经济开放区，90年代我国对外开放步伐进一步加快。90年代我国改革开放的重点和标志是（    ）。【出题：武汉大学】,['开发开放上海浦东新区']
党的十七大报告指出，党要站在时代前列带领人民不断开创事业发展新局面，必须以（    ）精神加强自身建设，始终成为中国特色社会主义事业的坚强领导核心。【出题：武汉大学】,['改革创新']
根据党的十九大部署，以县处级以上领导干部为重点，在全党开展“（    ）”主题教育。,['不忘初心、牢记使命']
1949年9月召开的中国人民政治协商会议通过《中国人民政治协商会议共同纲领》规定，新民主主义经济工作的政策是（    ）。,['公私兼顾、劳资两利、城乡互助、内外交流']
1997年，党的十五大重申建立现代企业制度是国有企业改革的方向，提出把国有企业改革同（    ）结合起来。【出题：武汉大学】,"['加强管理', '改造', '改组']"
建设有中国特色社会主义的文化，就是以马克思主义为指导，以培育（    ）的公民为目标。【出题：武汉大学】,"['有理想', '有文化', '有道德', '有纪律']"
邓小平在《党和国家领导制度的改革》的讲话中提出政治体制改革要认真解决的问题有（    ）。,"['权力过分集中', '党政不分', '官僚主义', '事实上存在的领导职务终身制']"
邓小平指出，特区是个窗口，是技术的窗口，管理的窗口，（    ）的窗口，也是对外政策的窗口。,['知识']
1937年中共洛川政治局扩大会议指出，争取全民族抗战胜利的关键是（    ）。,['实行全面抗战路线，反对片面抗战路线']
邓小平提出建设有中国特色社会主义的重大命题是在党的（    ）。,['十二大']
第二十二届国际历史科学大会开幕。习近平在贺信中说，历史研究是一切（   ）的基础，承担着“究天人之际，通古今之变”的使命。【出题：武汉大学】,['社会科学']
确立邓小平建设有中国特色社会主义理论在全党的指导地位是在（    ）。【出题：武汉大学】,['1992年']
2008年美国（    ）爆发后，党中央密切关注危机的发展态势，特别是可能对我国经济发展带来的风险和产生的冲击，一再强调树立忧患意识，做好应对危机预案。【出题：武汉大学】,['次贷危机']
2008年四川省汶川大地震以后，党和政府迅速制定灾后重建计划，决定用（    ）年时间完成灾后恢复重建任务，并动员全国力量实行对口支援。【出题：武汉大学】,['3']
世纪之交，党中央提出并实施了对外开放“引进来”和“走出去”相结合的战略，推动对外开放形成（    ）的新格局。【出题：武汉大学】,['全方位、多层次、宽领域']
1975年，中国第一条电气化铁路（  ）建成。,['宝成铁路']
邓小平在《解放思想、实事求是，团结一致向前看》一文中指出，搞现代化建设必须全党要重新进行一次学习，学习的内容有（    ）。【出题：武汉大学】,"['学习马列主义、毛泽东思想，努力把马克思主义的普遍原则同我国实现四个现代化的具体实践结合起来', '经济学', '管理', '科学技术']"
老年人、儿童等体弱人群有哪些防护措施？【出题：武汉大学】,"['保持室内空气流通', '减少不必要的社交活动', '出行应佩戴口罩、勤洗手', '避免出入人员密集的公共场所']"
明确将计划生育定为我国的一项基本国策是党的（    ）。【出题：武汉大学】,['十二大']
党的基本路线在改革开放实践中不断充实和完善，把“和谐”与“富强、民主、文明”一起写入了基本路线的会议是（   ）。,['党的十七大']
将科学发展观写入党章是党的（    ）的重大理论贡献。,['十七大']
依法治国，前提是（    ）。,['有法可依']
中美两国正式建立外交关系，实现了中美关系的正常化是在（    ）。【出题：武汉大学】,['1979年']
党的十八大关于《中国共产党章程（修正案）》的决议中提出，（   ）是强国之路，是新时期最鲜明的特点。【出题：武汉大学】,['改革开放']
1992年，改革开放的总设计师邓小平到广东视察，感叹道：“八年过去了，这次来看，深圳、珠海特区和其他一些地方，发展得这么快，我没有想到。”经济特区“发展得这么快”的主要原因是（    ）。【出题：武汉大学】,['实行对外开放政策']
"1982年9月1日至11日，中国共产党第（  ）在北京召开。邓小平在开幕词中指出，“把马克思主义的普遍真理同我国的具体实际结合起来，走自己的道路，建设有中国特色的社会主义”。

",['十二次全国代表大会\r\n']
社会主义事业的发展并不是一帆风顺的。社会主义发展道路的多样性以及发展过程中的前进性和曲折性的实践告诉我们（  ）。,"['改革或抛弃某种社会主义模式，不等于改掉或抛弃社会主义', '某种社会主义模式的失败，不等于整个社会主义事业的成败', '发展社会主义，不等于不学习西方资本主义的文明成果', '坚持社会主义，不等于要坚持某种单一的社会主义模式']"
在以下哪些标本中可检测出新型冠状病毒核酸？【出题：武汉大学】,"['粪便、尿液 ', '痰和其他下呼吸道分泌物', '血液', '鼻咽拭子']"
广大（    ）始终是推动我国先进生产力发展和社会全面进步的根本力量。,"['农民', '工人', '知识分子']"
在照顾可疑症状者时，家庭成员与可疑症状者都需要佩戴与面部严密贴合的医用外科口罩。随时保持手卫生，避免直接接触身体分泌物。（    ）【出题：武汉大学】,['是']
党的十一届三中全会后，党中央、国务院先后批准设立了经济特区，包括深圳、珠海、厦门和（    ）。,['汕头']
在社会主义经济发展中起主导作用的是（    ）。,['国有经济']
以下四个选项中，（    ）不是邓小平南方谈话中提出的。【出题：武汉大学】,['“黑猫白猫论”']
勾画了建立社会主义市场经济体制蓝图和基本框架的是（    ）。,['《关于建立社会主义市场经济体制若干问题的决定》']
改革的实质和目标，就是（    ）。,['从根本上改变束缚我国生产力发展的经济体制']
1979年4月，中共中央工作会议提出对国民经济实行（    ）的方针。,['调整、改革、整顿、提高']
我国实行的是社会主义市场经济体制，仍然要坚持发挥社会主义制度的优越性、发挥党和政府的积极作用。政府的职责和作用主要是（    ）。,"['推动可持续发展，促进共同富裕，弥补市场失灵', '保持宏观经济稳定', '保障公平竞争，加强市场监管，维护市场秩序', '加强和优化公共服务']"
邓小平在1992年南方谈话中明确指出，社会主义的本质是（    ）。【出题：武汉大学】,"['最终达到共同富裕', '解放生产力，发展生产力', '消灭剥削', '消除两极分化']"
邓小平指出：“科学技术是第一生产力”，以下（    ）属于改革开放后的科技成果。【出题：武汉大学】,['北京正负电子对撞机建成']
1985年2月，中共中央、国务院批准将长江三角洲、珠江三角洲和（    ）划为沿海经济开放区。,['闽南厦漳泉三角地区']
中国第一颗氢弹是（    ）成功爆炸的。,['1967年']
下列有关上海合作组织的表述不正确的是（    ）。【出题：武汉大学】,['丰富了以结盟为核心的新型国家关系']
马克思主义指导思想，中国特色社会主义共同理想，以（    ）为核心的民族精神和以改革创新为核心的时代精神，社会主义荣辱观，构成社会主义核心价值体系的基本内容。【出题：武汉大学】,['爱国主义']
党的十五大提出，要坚持把（    ）放在经济工作的首位。【出题：武汉大学】,['农业']
“三个代表”重要思想，是2000年2月江泽民在（    ）考察工作时提出来的。【出题：武汉大学】,['广东']
从1980年设立四个经济特区开始，到20世纪80年代中期至90年代初开放沿海、沿江、沿边地区，再到陆续开放了一大批符合条件的内陆县市。这体现出我国对外开放（    ）。【出题：武汉大学】,['经历了不断扩大和深化的过程']
（    ）是更基础、更广泛、更深厚的自信，是一个国家、一个民族发展中更基本、更深沉、更持久的力量。,['文化自信']
邓小平理论形成的条件有哪些（     ）。,"['和平与发展成为时代主题是时代背景', '改革开放和现代化建设的实践是现实依据', '社会主义建设的经验教训是历史根据']"
1948年4月30日，中共中央发布纪念“五一国际劳动节”的口号（“五一口号”），提出各民主党派、各人民团体、各社会贤达（    ）。,"['成立民主联合政府', '讨论并实现召集人民代表大会', '迅速召开政治协商会议']"
用过的口罩如何处理？【出题：武汉大学】,"['投入收集废弃口罩的收集容器', '使用密封袋，将口罩密封后丢入垃圾桶']"
1988年，中共中央、国务院决定建立的经济特区是（    ）。【出题：武汉大学】,['海南经济特区']
正确处理改革开放前后两个历史时期的关系，不只是一个历史问题，更主要的是一个（    ）。,['政治问题']
1978年3月，邓小平在全国科技大会上提出了（  ）的著名论断。,['“科学技术是第一生产力”']
在党的七届二中全会上，毛泽东强调必须保持的党的作风是（    ）。,['谦虚、谨慎、不骄不躁和艰苦奋斗的作风']
“三个代表”重要思想主要回答了（    ）的问题。【出题：武汉大学】,['建设什么样的党、怎样建设党']
第一次在发展中国家举办的注册类世博会是（    ）。,['上海世博会']
“和平统一、一国两制”的核心是（    ）。,['一个中国']
把邓小平理论作为党的指导思想写入党章是在（    ）。,['十五大']
邓小平指出，社会生产力的巨大发展，劳动生产率的大幅度提高，最主要的是靠（    ）。,['科学的力量、技术的力量']
实现四个现代化所必须解决的问题是（    ）。【出题：武汉大学】,"['要有一支坚持走社会主义道路的，具有专业知识和能力的干部队伍', '要有一股艰苦奋斗的创业精神', '要有一条坚定不移、贯彻始终的政治路线', '要有一个安定团结的政治局面']"
习近平总书记主持召开中央全面深化改革委员会第十五次会议，会议指出，要健全农业支持保护制度，提高政策的（    ），引导农业发展由增产导向转为提质导向。【出题：武汉大学】,"['指向性', '精准性', '实效性']"
各级党委要旗帜鲜明地反对腐败，更加科学有效地防治腐败，做到（  ）、（  ）、（  ），永葆共产党人清正廉洁的政治本色。,"['干部清正', '政治清明', '政府清廉']"
邓小平在中国文学艺术工作者第四次代表大会上的祝辞中提出今后一个相当长的时期内全国人民压倒一切的中心任务，决定祖国命运千秋伟业的是（    ）。【出题：武汉大学】,['同心同德实现四个现代化']
《关于经济体制改革的决定》的通过，标志着经济体制改革以（    ）为重点展开。,['城市']
邓小平指出：“低速度就等于停步，甚至等于后退。”这句话的含义是 （    ）。出题：武汉大学）,['要抓住时机，加快发展']
实行依法治国，必须坚持（    ）。①有法可依②有法必依 ③执法必严④违法必究【出题：武汉大学】,['①②③④']
改革开放应当大胆探索，勇于开拓，提高改革决策的科学性，更加注重改革的（  ），在实践中开创新路。,['系统性、整体性、协同性']
歌曲《春天的故事》歌颂了邓小平同志的丰功伟绩，歌词“一九七九年，那是一个春天，有一位老人在中国的南海边画了一个圈”，这句歌词指的是（    ）。【出题：武汉大学】,['在深圳、珠海搞特区试点']
“站起来”“富起来”“强起来”，是习近平总书记在回顾近现代中国历史发展基础上做出的重要论断，其中，“站起来”“富起来”所对应的历史事件分别是（    ）。【出题：武汉大学】,['新中国成立、改革开放']
中国和日本在1982年到1983年间两国政府首脑互访中，确定的四项基本原则是（    ）。【出题：武汉大学】,['和平友好、平等互利、相互信赖、长期稳定']
“一国两制”构想的提出最开始是为了解决（    ）。【出题：武汉大学】,['台湾问题']
坚持和加强党的全面领导，首先要维护党中央权威和集中统一领导。保证全党（    ），是党和国家前途命运所系，是全国各族人民根本利益所在。,['令行禁止']
（    ）是社会主义民主政治的本质和核心。,['人民当家作主']
依法治国，关键是（    ）。,"['公正司法', '依法办事', '依法行政', '依法执政']"
学习贯彻党的十九大精神，要注意把握蕴含其中的（    ），接力探索，接续奋斗，坚定不移将改革推向前进。,"['改革精神', '改革要求', '改革部署']"
（    ）是较高风险暴露人员。【出题：武汉大学】,"['疫情相关的环境和生物样本检测人员', '急诊科工作的医护人员等', '普通门诊、病房工作的医护人员等', '对密接人员展开流行病学调查的公卫医师']"
疫情期间，去医院看病或者人群密集处最好使用（    ）。【出题：武汉大学】,"['医用外科口罩', 'N95医用防护口罩']"
坚持社会主义市场经济，就是使市场在资源配置中起（    ）。,['决定性作用']
从党的十二大到十四大，为推进党和国家领导制度改革、实现中央领导机构新老交替而设立的机构是（    ）。【出题：武汉大学】,['中央顾问委员会']
邓小平高度评价（    ），说它是马克思主义基本原理和中国社会主义实践相结合的政治经济学。,['《关于经济体制改革的决定》']
1990年10月，（    ）开业引入期货交易机制，成为中国期货交易的开端。【出题：武汉大学】,['郑州粮食批发市场']
改革开放后，在我国农村经济体制改革影响下的农村行政体制改革措施是（    ）。【出题：武汉大学】,['撤人民公社建乡镇政府，撤生产大队建村委会']
2016年4月26日，习近平在安徽同知识分子、劳动模范、青年代表座谈时强调，全面建成小康社会，进而实现中华民族伟大复兴的中国梦，必须依靠（   ），必须依靠（   ），必须依靠（   ）。【出题：武汉大学】,['知识；劳动；广大青年']
2003年10月，党的十六届三中全会通过的《关于完善社会主义市场经济体制若干问题的决定》，第一次在党的正式文件中完整地提出了（     ），要求“坚持以人为本，树立全面、协调、可持续的发展观”，完善社会主义市场经济体制。【出题：武汉大学】,['科学发展观']
1999年的宪法修正案正式将（    ）载入宪法。,['邓小平理论']
新时代党的建设，以（    ）为主线。,['加强党的长期执政能力建设、先进性和纯洁性建设']
旗帜鲜明讲政治是我们党作为马克思主义政党的根本要求，马克思主义政党具有（    ）。,"['高尚政治追求', '纯洁政治品质', '崇高政治理想', '严明政治纪律']"
改革开放以来，在民主政治的建设方面，我国进行了一系列制度创新，其中之一就是基层群众自治制度。这一制度的核心内容是（    ）。 【出题：武汉大学】,"['民主选举、民主决策', '民主管理、民主监督']"
党的十四大提出我们政治体制改革的目标是（    ）。【出题：武汉大学】,['以完善人民代表大会制度、共产党领导的多党合作和政治协商制度为主要内容，发展社会主义民主政治']
我国国内生产总值在2010年超越（    ），成为仅次于美国的世界第二大经济体。【出题：武汉大学】,['日本']
苏联解体以后，美国作为唯一的超级大国，极力使世界向（    ）方向发展，谋求建立以其为领导的世界秩序。,['单极化']
党的十九大报告指出，要深化文化体制改革，完善文化管理体制，加快构建把（  ）放在首位、社会效益和经济效益相统一的体制机制。,['社会效益']
抗日民族统一战线中的中间势力不包括（    ）。,['城市小资产阶级']
在1948年9月召开的中共中央政治局会议上，毛泽东强调，我们“不必搞资产阶级的议会制和三权鼎立等”，这套东西“袁世凯、曹锟都搞过，已经臭了”，我们应当“建立民主集中制的各级人民代表会议制度”。毛泽东这段话要回答的是即将成立的新中国的（    ）。,['政体问题']
为适应经济社会发展需要，2005年6月，国务院批准（    ）进行综合配套改革试点。【出题：武汉大学】,['上海浦东新区']
1970年4月24日，（  ）成功地用“长征”一号运载火箭发射了中国第一颗人造地球卫星。,['酒泉卫星发射中心']
（    ）是改革开放以来党的全部理论和实践的主题。,['中国特色社会主义']
党和国家的一切工作和方针政策，都要以是否符合（    ）为最高衡量标准。,['最广大人民群众的根本利益']
（    ）这一重大政治论断，赋予党的历史使命、理论遵循、目标任务以新的时代内涵，为我们深刻把握当代中国发展的新阶段新特征，科学制定党的路线方针政策提供了时代坐标和基本依据。,['中国特色社会主义进入新时代']
1930年5月，毛泽东在《反对本本主义》一文中提出和阐述的重要的思想有（    ）。,"['中国革命斗争的胜利要靠中国同志了解中国情况', '没有调查，没有发言权']"
要坚持和健全民主集中制、加强和改进党的基层组织建设，按照“（    ）”的方针培养和选拔德才兼备的领导干部。,"['知识化', '革命化', '年轻化', '专业化']"
在我国社会主义初级阶段，公有制经济居于主体地位。以下对公有制经济主体地位的理解正确的是（    ）。【出题：武汉大学】,"['公有资产在社会总资产中占优势', '国有经济控制国民经济的命脉，对经济发展起主导地位']"
邓小平在1979年针对党内出现的脱离群众问题，指出：“为了整顿党风，搞好民风，要先从我们（    ）整起。”【出题：武汉大学】,['高级干部']
2006年10月，党的（    ）全会通过《关于构建社会主义和谐社会若干重大问题的决定》。【出题：武汉大学】,['十六届六中']
（    ）把习近平新时代中国特色社会主义思想确立为党必须长期坚持的指导思想并庄严写入党章，实现了党的指导思想的与时俱进。,['党的十九大']
（    ）是解放思想的重要条件。,['民主']
在党的建设中，（    ）是经济工作和其他一切工作的生命线。【出题：武汉大学】,['思想政治工作']
在近代中国，民族资产阶级提出的建国方案是要（    ）。,['建立资产阶级共和国']
中国特色社会主义道路，就是在中国共产党的领导下，立足基本国情，以（    ）为中心，坚持四项基本原则，坚持改革开放，解放和发展社会生产力，巩固和完善社会主义制度，建设社会主义市场经济、社会主义民主政治、社会主义先进文化、社会主义和谐社会，建设富强民主文明和谐的社会主义现代化国家。【出题：武汉大学】,['经济建设']
十一届六中全会对社会主义改造基本完成以后，我国所要解决的主要矛盾进行了新概括，表述为（    ）。,['人民日益增长的物质文化需要同落后的社会生产之间的矛盾']
“社会主义基本制度确立以后，还要从根本上改变束缚生产力发展的经济体制，建立起充满生机和活力的社会主义经济体制。”十一届三中全会以来，党和国家对“束缚生产力发展的经济体制”进行改革的举措有（    ）。【出题：武汉大学】,"['建立家庭联产承包责任制', '实行国有企业公司制、股份制改革', '实行由市场决定价格的价格改革']"
在思想政治上坚持四项基本原则是实现四个现代化的基本前提。这四项基本原则是：（   ）。,"['坚持中国共产党的领导', '坚持社会主义道路', '坚持马列主义、毛泽东思想', '坚持无产阶级专政']"
在党的历史上首次提出“两个一百年”奋斗目标的是（    ）。【出题：武汉大学】,['党的十五大']
党的十五大提出力争到20世纪末在（    ）中初步建立现代企业制度。【出题：武汉大学】,['所有国有大中型骨干企业']
党的十九大明确提出，我国经济已由高速增长阶段转向（    ）。,['高质量发展阶段']
科学发展观的第一要义是（    ）。,['发展']
六五计划最鲜明的特点，就是（    ）。,['在重视经济发展同时把社会发展摆到突出位置']
新冠肺炎是否属于中医“疫”病范畴？【出题：武汉大学】,['是']
邓小平理论形成的时代背景是（    ）。,['和平与发展成为时代主题']
习近平指出，（    ）是实施乡村振兴战略的总目标。,['农业农村现代化']
新民主主义政治纲领规定的新民主主义国家（    ）。,"['国体是各革命阶级的联合专政', '政体是民主集中制的人民代表大会制度', '人民当家作主是新民主主义国家制度的核心内容和基本准则']"
