1952年1月2日，志愿军烈士（    ）在朝鲜平安南道成川郡石田里，为抢救跌入冰窟的朝鲜少年崔莹而牺牲。图为这位烈士的照片。【出题：武汉大学】,['罗盛教  ']
1964年11月7日，（    ）率领的中国党政代表团到莫斯科参加十月革命纪念活动，在克里姆林宫出席招待会。【出题：武汉大学】,['周恩来、贺龙']
建构（  ）的内涵极为丰富、深刻。习近平总书记指出：“要建设持久和平、普遍安全、共同繁荣、开放包容、清洁美丽的世界。”,['人类命运共同体']
中共中央总书记、国家主席、中央军委主席习近平在2014年出席亚信上海峰会后在上海考察时强调，上海作为全国最大的（  ）城市，在国家发展大局中占有重要位置，要抓住机遇，锐意进取，继续当好全国改革开放排头兵、科学发展先行者，不断提高城市核心竞争力，开创各项工作新局面。,['经济中心']
1956年4月，毛泽东在（    ）作《论十大关系》的讲话【出题：武汉大学】,['中央政治局扩大会议']
1961年初，党的八届九中全会针对国民经济的严峻形势，制定了新的方针，这一方针是（    ）。【出题：武汉大学】,['调整、巩固、充实、提高']
1962年3月，周恩来在广州全国科学和文化方面的座谈会上发表了题为（    ）的讲话。他指出：“不论是在解放前还是在解放后，我们历来都是把知识分子放在革命联盟内，算在人民的队伍当中。”【出题：武汉大学】,['《论知识分子问题》']
1957年2月，毛泽东在最高国务会议上提出的社会主义社会两类不同性质矛盾是（    ）。【出题：武汉大学】,"['人民内部之间的矛盾', '敌我之间的矛盾']"
中国人民政治协商会议第一届全体会议特别邀请了自辛亥革命以来不同历史时期具有影响的代表人物，其中列在首位的是（    ）。【出题：武汉大学】,['宋庆龄']
1958年，在毛泽东主持起草的《工作方法六十条（草案）》中，提出“不断革命”、把党的工作重点放到（    ）上去的思想。,['技术革命']
我国洲际火箭首次飞行试验成功是在（    ）年。【出题：武汉大学】,['1971']
人民公社化运动和家庭联产承包责任制的不同结果是因为（    ）。【出题：武汉大学】,['两者对生产关系调整的内涵不同']
经过两个多月的谈判，1964年1月27日，中国与（    ）发表联合公报，宣布建立外交关系，两国建交震动了整个世界。,['法国']
经过中国共产党同各民主党派、无党派民主人士和各人民团体三个多月紧张有序的工作，1949年9月21日至30日，中国人民政治协商会议第一届全体会议在北平举行。关于它的说法正确的是（    ）。,"['宣告了中华人民共和国的成立', '它的任务是集中全国各族人民的意志', '制定了中国人民自己的宪章', '组织中国人民自己的政府']"
（  ）是中国特色社会主义的本质属性。,['社会和谐']
1972年9月，日本首相（  ）来华访问。随后，中日双方签署建立外交关系的联合声明，宣告中日之间的不正常状态结束。,['田中角荣']
中国特色社会主义（  ）发展道路，既有科学的指导思想，又有严谨的制度安排；既有明确的价值取向，又有有效的实现形式和可靠的推动力量。,['政治']
我国制定的发展国民经济的第一个五年计划是指（    ），在这期间建设的各项指标也都大幅度超额完成。【出题：武汉大学】,['1953—1957']
个别企业的公私合营是（    ）性质的企业，社会主义经济与资本主义经济在企业内部联系与合作，利润分配仍实行“四马分肥”的原则，但资本主义只能按私股所占比例取得红利的一部分，另一部分红利转为国家所有。【出题：武汉大学】,['半社会主义']
1964年，湖南安江农业学校教师（    ）开创了杂交水稻研究。【出题：武汉大学】,['袁隆平']
（    ）年5月，《关于和平解放西藏办法的协议》在北京签署，西藏和平解放。【出题：武汉大学】,['1951']
中国共产党在新中国成立之后召开的第一次中央全会是（    ），反映了党刚刚执掌全国政权时，对慎重处理社会转变时期的社会矛盾保持了高度的清醒，并相应制定了文件的发展战略。,['党的七届三中全会']
1949年12月6日，毛泽东前往苏联访问，这次访问最重要的目的是（    ）。【出题：武汉大学】,['同苏联订立新的条约']
西藏自治区筹备委员会于1956年成立。1957年5月，中共中央决定，（    ）内在西藏不进行民主改革。【出题：武汉大学】,['6年']
决定对国民经济实行“调整、巩固、充实、提高”的八字方针的会议是（    ）。【出题：武汉大学】,['党的八届九中全会']
1954年5月，在中方的协助下，越南人民抗击法国侵略的战争取得奠边府战役大捷，导致法国主战派内阁倒台。以周恩来为首的中国代表团抓住机遇，在（    ）等国代表团之间进行了卓越的外交斡旋，终于促使会议达成恢复印度支那和平的协议，法国从越南、老挝、柬埔寨撤军，并确认三国的民族独立地位。【出题：武汉大学】,"['英国', '苏联 ', '越南', '法国']"
1954年6月，周恩来总理兼外交部长应邀访问印度和缅甸，分别与两国发表联合声明，一致同意以（    ）原则作为指导相互关系的基本原则，并倡议将其作为处理国际关系的准则，在世界上产生了广泛影响。【出题：武汉大学】,['和平共处五项']
1954年制定的《中华人民共和国宪法》是一部社会主义类型的宪法。它体现了两大原则，即（    ）和社会主义原则，把中国人民行使当家作主权利的政治制度用根本大法的形式确定下来，并指明了为建立社会主义社会继续奋斗的正确道路。,['人民民主原则']
1949年11月，中共中央决定成立党的纪律监察委员会，（    ）任中央纪律检查委员会书记。【出题：武汉大学】,['朱德']
毛泽东在《关于正确处理人民内部矛盾的问题》中提出解决社会主义社会基本矛盾的途径是（    ）。【出题：武汉大学】,['依靠社会主义制度本身的自我调整和自我完善']
以下对《论十大关系》的表述正确的是（    ）。【出题：武汉大学】,"['十大关系围绕的基本方针是调动一切积极因素，把我国建设成为一个强大的社会主义国家', '“十大关系”之一是中央和地方的关系', '它为党的八大的召开作了理论准备', '它是新中国成立以来中央领导集体深入调查研究的成果']"
毛泽东在党的（    ）上提出了“不要四面出击”的方针。【出题：武汉大学】,['七届三中全会']
（  ）是社会主义民主政治的本质和核心。,['人民当家作主']
中央人民政府成立后，（    ）是全国大陆最后一个待解放地区。,['西藏']
1950年5月1日颁行的《中华人民共和国婚姻法》是新中国制定的第一部法律。它明确规定：“废除包办强迫、男尊女卑、漠视子女权益的封建主义婚姻制度。实行（    ）的新民主主义婚姻制度。”,"['一夫一妻', '保护妇女和子女合法利益', '男女权利平等', '男女婚姻自由']"
1957年开始的整风运动中发出的《关于整风运动的指示》要求达到（    ）的目的。,['治病救人']
进入新时代，我国社会主要矛盾已经转化为人民日益增长的美好生活需要和（  ）的发展之间的矛盾。,['不平衡不充分']
（  ）是中国特色社会主义的根本原则。,['共同富裕']
（    ）计划在1951年开始编制，从1953年起边实施、边讨论修改，到1955年7月一届全国人大二次会议正式通过，历时4年编制完成。【出题：武汉大学】,['一五']
中国特色社会主义是（  ）和（  ）的统一。,"['阶段性', '连续性']"
20世纪50年代至60年代，文艺方面出现了创作高潮，脍炙人口的优秀作品不断涌现。其中属于这一时期创作的剧作的是（    ）。【出题：武汉大学】,"['老舍的《茶馆》', '田汉的《谢瑶环》']"
坚持中国特色社会主义法治道路的根本目的是（  ）。,['保障人民权益']
党的十九大把（  ）建设纳入党的建设总体布局，推动实现了党建理论、实践和制度的重大创新。,['纪律']
“一五”计划从（    ）年开始实施。【出题：武汉大学】,['1953']
1955年10月（    ）自治区成立。【出题：武汉大学】,['新疆维吾尔']
指出了中国由农业国转变为工业国、由新民主主义社会转变为社会主义社会的发展方向的会议是（    ）。【出题：武汉大学】,['党的七届二中全会']
我国对资本主义工商业的社会主义改造所采取的基本政策是（    ）。,['统购包销的实行']
1956年4月，（    ）在中央书记处会议上明确提出，要把马克思主义的基本原理同中国实际进行第二次结合。【出题：武汉大学】,['毛泽东']
2018年11月5日，国家主席习近平在首届中国国际进口博览会开幕式上的主持讲演中指出，这届进口博览会以“新时代，（  ）”为主题，就是要欢迎各国朋友，把握新时代中国发展机遇，深化国际经贸合作，实现共同繁荣。,['共享未来']
1956年5月26日，中宣部部长（    ）在科学界和文艺界会议上，代表中共中央作了题为《百花齐放、百家争鸣》的报告，对“双百”方针进行了详细阐述，引起了强烈共鸣。【出题：武汉大学】,['陆定一']
《中华人民共和国民族区域自治法》是实施（    ）规定的民族区域自治制度的基本法律。,['宪法']
（    ），贯通“世界屋脊”的康藏、青藏公路全线通车。【出题：武汉大学】,['1954年']
2008年12月召开的是纪念《告台湾同胞书》发表（  ）周年座谈会。,['30']
在发出“向现代科学进军”号召不久，党中央确定（    ）作为发展科学文化事业的指导方针。【出题：武汉大学】,['百花齐放，百家争鸣']
党的十八大以来，我们提出践行正确义利观，推动构建以（  ）为核心的新型国际关系，打造人类命运共同体，打造遍布全球的伙伴关系网络，倡导共同、综合、合作、可持续的安全观等。,['合作共赢']
1968年12月，我国自行设计建造的当时最大的铁路、公路两用桥全面建成通车，指的是（    ）。,['南京长江大桥']
巩固和发展最广泛的爱国统一战线，最根本的是要坚持（  ）。,['党的领导']
走中国特色社会主义政治发展道路，必须坚持（  ）、（  ）、（  ）有机统一。,"['依法治国', '党的领导', '人民当家作主']"
中国从1952年开始进行有计划的社会主义经济建设，按照第一个五年计划的基本任务和各项指标的要求，国家经济建设的重点是（    ）。【出题：武汉大学】,"['为建立独立的比较完整的国民经济体系创造前提', '为实现工业化奠定基础', '为建立独立的比较完整的工业体系创造前提', '为社会主义改造创造前提']"
1978年8月12日，中日两国签署《中华人民共和国和日本国和平友好条约》。同年10月，（  ）访问日本。这标志着中日睦邻友好关系发展到一个新起点。,['邓小平']
1953年，游泳运动员（    ）为中国在国际比赛中夺得第一枚金质奖章。【出题：武汉大学】,['吴传玉']
新疆维吾尔自治区是（    ）10月成立的。【出题：武汉大学】,['1955年']
“三块石头支口锅，帐篷搭在山窝窝”指的是在（    ），三线建设者们依靠人力将成千上万吨的大型器材设备和生活物资运过来，在深山峡谷中建立起了被誉为“象牙微雕”的现代化大型钢铁企业，首创世界最高水平的钒钛冶炼技术。【出题：武汉大学】,['攀枝花钢铁基地']
新中国成立初期，中国共产党在土地改革中对富农的政策是（    ）。,['保存富农经济']
20世纪60年代前后，面对台湾海峡局势和中美关系再度紧张的形式，中央军委于（    ）下达准备炮击金门的命令。【出题：武汉大学】,['1958年']
“一五”计划建设时期，涌现出一大批劳动模范和先进单位，青岛青年女工（    ）的细纱工作法在纺织系统全面推广，各地棉纺厂不断刷新生产记录。【出题：武汉大学】,['郝建秀']
社会主义制度在中国建立起来后，在开始建设社会主义的时候，党号召过（    ）。【出题：武汉大学】,['学习苏联']
（  ）战略布局，是我们党站在新的历史起点上，把握我国发展新特征确定的治国理政新方略，是新的时代条件下推进改革开放和社会主义现代化建设、坚持和发展中国特色社会主义的战略抉择。,['“四个全面”']
中国人民政治协商会议是（    ）统一战线的组织形式，同时也是中国共产党领导的多党合作和政治协商的主要机构。,['人民民主']
20世纪60年代开始的、跨越三个五年计划的三线建设，其意义有（    ）。【出题：武汉大学】,"['改善了我国国民经济布局', '提高了国家的国防能力', '是推进我国现代化进程的重要步骤', '推进了中西部落后地区的经济社会发展']"
邓小平在1965年和1966年带领十几位部、省级干部，跋山涉水到西南、西北三线地区考察地址，确定了“两基一线”工业布局，形成了全国三线建设的中心。其中“一线”指的是（    ）。【出题：武汉大学】,['成昆铁路']
党在社会主义初级阶段的基本路线的奋斗目标是（    ）。,['建设“富强民主文明的社会主义现代化国家”']
中国共产党在中国新民主主义革命中战胜敌人的三大法宝是（    ）。【出题：武汉大学】,"['武装斗争', '党的建设', '统一战线']"
坚定（  ）自信，是事关国运兴衰、事关文化安全、事关民族精神独立性的大问题。,['文化']
第一个五年计划的超额完成，加强了我国的（    ）。,['社会主义经济基础']
（    ）标志着新民主主义革命阶段的基本结束和社会主义革命阶段的开始。【出题：武汉大学】,['中华人民共和国的成立']
党的八大正确分析国内形势和国内主要矛盾的变化，明确规定了党和全国人民在新形势下的主要任务。大会宣布：我国（    ）之间的矛盾已经基本上解决，几千年来的阶级剥削制度的历史已经基本上结束，社会主义的社会制度在我国已经基本上建立起来。,['无产阶级同资产阶级']
1955年下半年到1956年，是实行（    ）形式国家资本主义阶段，分为个别企业的公私合营和全行业公私合营两种类型。【出题：武汉大学】,['高级']
两岸“三通”中的“三通”包括（  ）。,['通邮、通航、通商']
新中国第一次正式提出实现“四个现代化”奋斗目标的会议是（    ）。,['第三届全国人民代表大会']
中国开放的大门不会关上。过去10年，中国全面履行入世承诺，商业环境更加开放和规范。中国将在（  ）、（  ）、（  ）上提高开放型经济水平。,"['更大范围', '更宽领域', '更深层次']"
正式提出共产党与民主党派之间“长期共存，互相监督”方针是在（    ）。,['《论十大关系》']
下列在20世纪50年代至60年代创作的文艺作品中，属于杨沫的作品是（    ）。【出题：武汉大学】,['《青春之歌》']
人民创造历史，劳动开创未来。（  ）是推动人类社会进步的根本力量。,['劳动']
2018年11月5日，国家主席习近平在首届中国国际进口博览会开幕式的主旨研究中指出，举办中国国际进口博览会，体现了中国支持多边贸易体制、推动发展（  ）的一贯立场，是中国推动建设开放型世界经济、支持经济全球化的实际行动。,['自由贸易']
中国共有5个省级民族自治区，其中宁夏回族自治区是在（    ）成立的。【出题：武汉大学】,['1958年10月26日']
1955年，中国在万隆会议上提出并坚持（    ）的方针，推动会议朝着达成协议的方向前进，避免了可能走上歧路的危险。【出题：武汉大学】,['求同存异']
（    ）举行的开国大典阅兵，是新中国成立后的第一次军事阅兵。【出题：武汉大学】,['1949年10月1日']
（  ）是中国特色社会主义的必然选择。,['和平发展']
在1956年1月14日至20日中央召开的关于知识分子问题的会议上，（    ）提出要进行技术革命、文化革命，革技术落后的命，革愚昧无知的命，号召全党努力学习科学知识，同党外知识分子团结一致，为迅速赶上世界科学先进水平而奋斗。【出题：武汉大学】,['毛泽东']
1957年4月27日，中共中央正式发出《关于整风运动的指示》，决定在全党进行普遍、深入的反对官僚主义、宗派主义和主观主义的整风运动。这次整风运动以（    ）为主题。,['正确处理人民内部矛盾']
1954年4月，在苏联的推动下，由美、苏、英、法、中及有关国家外长参加的讨论朝鲜问题和印度支那问题的会议在（    ）召开。【出题：武汉大学】,['瑞士日内瓦']
新中国第一个五年计划的起止时间为（    ）。,['1953年—1957年']
整风是中国共产党加强自身建设的一种创造。1957年4月中共中央下发《关于整风运动的指示》，指出本次整风的重点是（    ）。【出题：武汉大学】,['反对官僚主义、宗派主义和主观主义']
《中华人民共和国宪法》作为中华人民共和国的第一部宪法，其重要内容是以根本大法确立中国国内各民族间平等友爱互助的关系，保障各少数民族的（    ）。,['自治权利']
新中国成立之初，中央确定调整工商业工作，必须在“公私兼顾、劳资两利”的基本方针下，重点调整（    ）。,['公私关系']
（    ）高考制度得到恢复，全国高校重新通过统一考试招收新生。【出题：武汉大学】,['1977年']
1953年5月27日，李维汉向中央和毛泽东报送《资本主义工业中的公私关系问题》的调查报告。报告指出，新中国成立后，国家资本主义已有相当的发展，形成了从加工、订货、收购、包销、统购、统销到（    ）等一系列从低级到高级的形式。,['公私合营']
《论十大关系》前五条主要讨论（    ）。【出题：武汉大学】,['经济问题']
中华人民共和国的建立，是中国共产党领导中国人民进行（    ）取得全国胜利的结果。,['新民主主义革命']
全国第一届工人体育运动大会举办时间是（    ）。【出题：武汉大学】,['1953年']
党的八大通过的新党章规定，党的全国代表大会实行常任制，每届任期（    ），每年开一次全国代表大会会议。,['五年']
多党合作的首要前提和根本保证是（    ）。多党合作的重要机构是中国人民政治协商会议。,['坚持中国共产党的领导']
标志着中国进入开始全面建设社会主义历史阶段是（    ）。【出题：武汉大学】,['社会主义基本制度的全面确立']
“一五”计划建设时期，涌现了一大批劳动模范和先进单位，青岛青年女工郝建秀的（    ）在纺织系统全面推广，各地棉纺厂不断刷新生产记录【出题：武汉大学】,['细纱工作法']
（  ）是最大的民生工程、民心工程、根基工程。,['就业']
1956年底，我国基本上完成了对生产资料私有制的社会主义改造，初步建立起（    ）占绝对优势的社会主义经济制度。【出题：武汉大学】,['公有制']
从新民主主义向社会主义过渡时期，中国社会存在的经济成分有（    ）。,"['个体经济', '国家资本主义经济', '国营经济和合作社经济', '私人资本主义经济']"
习近平总书记强调，党的（  ）建设是党的根本性建设，决定党的建设的方向和效果。,['政治']
习近平总书记用“六个精准”全面阐释精准扶贫概念，包括：扶持对象精准、项目安排精准、资金使用精准、措施到户精准、因村派人精准、（  ）。,['脱贫成效精准']
1955年4月，二战后第一次没有西方殖民国家参加的国际会议是（    ）。【出题：武汉大学】,['万隆会议']
从中华人民共和国成立到社会主义改造基本完成，是我国从新民主主义到社会主义的过渡时期，这一时期，个体经济向社会主义集体经济过渡的形式是（    ）。,['合作社经济']
1963年1月，周恩来将毛泽东提出的对台湾原则概括为“一纲四目”。其中一纲是（    ）。【出题：武汉大学】,['台湾须归回中华人民共和国']
2019年11月25日，习近平主席在第二届中国国家进口博览会开幕式上的主旨演讲中指出，各国应该坚持（  ）的理念，而不应把一己之利凌驾于人类利益之上。,['人类优先']
20世纪50年代中期，在中央宣传部指导下，中国科学院哲学社会科学部组织一批专家，编制了（    ）哲学社会科学发展的远景规划。【出题：武汉大学】,['十二年']
坚持四项基本原则的核心是（    ）。,['坚持中国共产党的领导']
新民主主义社会的五种经济成分中，处于十字路口的经济成分是（    ）。,['个体经济']
1956年4月，毛泽东发表（    ），初步提出了中国社会主义建设的基本方针，就是把国内外一切积极因素调动起来，为社会主义事业服务。【出题：武汉大学】,['《论十大关系》']
20世纪50年代至60年代，文艺方面出现了创作高潮，脍炙人口的优秀作品不断涌现。其中这一时期创作的小说有（    ）。【出题：武汉大学】,"['欧阳山的《一代风流》', '柳青的《创业史》', '杨沫的《青春之歌》']"
1953年9月23日，全国文联在京召开中国文学艺术工作者第二次代表大会，这是一次贯彻过渡时期总路线的文化动员大会。会议确定了毛泽东为指导戏曲工作提出的“（    ）”原则，应当成为整个文学艺术事业发展的方针。,['百花齐放']
“一切从实际出发，不调查没有发言权，必须成为全党干部的思想和行动的首要准则”。这是1961年3月中央在《关于认真进行调查工作问题给各中央局，各省、市、区党委的一封信》中强调的。这实际上向全党干部提出了端正（    ）的问题。【出题：武汉大学】,['思想路线']
下列在20世纪50年代至60年代创作的文艺作品中，属于柳青的作品是（    ）。【出题：武汉大学】,['《创业史》']
（    ）年，党的七届四中全会通过了《关于增强党的团结的决议》，指出党的团结是党的生命，是马克思列宁主义的基本原则，并且向全党特别是中央委员和高级干部强调增强和维护党的团结的极端重要性。,['1954']
1954年1月，中共中央就加强和改进各级党委对文艺工作的领导作出批示，指出（    ）的首要任务是积极地发展适合群众需要的新的文学艺术和电影的创作，同时对民间原有各种艺术和娱乐形式应广泛地加以发掘、利用、改革和发展。【出题：武汉大学】,['文化工作']
1978年5月11日，《光明日报》发表了（    ）的特约评论员文章。由此，一场关于真理标准问题的大讨论在全国展开。【出题：武汉大学】,['《实践是检验真理的唯一标准》']
党的十九大明确，要把我国建设成为富强、民主、文明、和谐、（  ）的社会主义现代化强国。,['美丽']
社会主义（    ）的确立，为当代中国的一切发展和进步奠定了制度基础。【出题：武汉大学】,"['经济制度', '政治制度']"
1955年亚非会议期间，周恩来发表声明：中国政府愿意同（    ）政府坐下来谈判，讨论和缓远东紧张局势特别是和缓台湾地区的紧张局势问题。这个声明促使两国于1955年8月开始大使级会谈，为以后两国关系的改善打下了初步基础。【出题：武汉大学】,['美国']
 1954年9月，第一届全国人民代表大会第一次会议制定了中华人民共和国第一部宪法，标志着（    ）这个根本政治制度的确立。【出题：武汉大学】,['人民代表大会']
从1951年12月至1952年10月，在我国开展的一场运动是（    ）。【出题：武汉大学】,['反对贪污反对浪费反对官僚主义的“三反运动”']
（    ），中国第一枚导弹核武器发射成功，实现了原子弹、导弹“两弹结合”。【出题：武汉大学】,['1966年10月27日']
对个体手工业的社会主义改造，是过渡时期总路线提出的三大改造任务之一。其中在推进手工业合作化的过程中，我们党制定的方针是积极领导，（    ）。,['稳步前进']
1961年7月，在（    ）召开的国防工作会议提出坚持攻关，争取在1963年拿出原子弹的初步设计方案，争取三年、五年或更长一些时间得到突破。【出题：武汉大学】,['北戴河']
我国土地制度改革在全国范围内基本完成是在（    ）。,['1952年']
“一五”计划建设时期，涌现出一大批劳动模范和先进单位，其中大同煤矿工人（    ）和工友们创造出一套巷道快速掘进法，大大提高了劳动生产率【出题：武汉大学】,['马六孩']
1958年11月28日至12月10日，党的八届六中全会在（    ）召开，会议通过了《关于人民公社若干问题的决议》，强调要划清集体所有制和全民所有制，社会主义和共产主义的两种界限。,['武昌']
1954年4月，在瑞士日内瓦召开由中、美、苏、英、法及其他有关国家外交部长参加的讨论朝鲜问题和印度支那问题的会议。通过这次会议，新中国（    ）。,['发挥了大国应有的政治影响力']
（    ）的发表，是党对中国社会主义建设道路探索的开始。【出题：武汉大学】,['《论十大关系》']
1954年，一届全国人大一次会议诞生了中华人民共和国的第一部宪法，它的名字是（    ）。,['《中华人民共和国宪法》']
全面建成小康社会是要建成一个经济更加发展、民主更加健全、科教更加进步、文化更加繁荣、社会更加和谐、（  ）的小康社会。,['人民生活更加殷实']
1971年，周恩来在接见来访的美国乒乓球代表团时说：“你们这次来，打开了两国人民友谊的大门。”这反映出当时中美关系解冻的特点是（    ）。,['以民促官']
（    ）１月１日，我国开始执行发展国民经济的第一个五年计划。【出题：武汉大学】,['1953年']
1954年第一届全国人民代表大会召开之前，中央人民政府是（    ）。,['兼有国家最高权力机关和国家最高行政机关的双重性质']
在科学方面，中共中央科学小组领导国家科委，制定了（    ）的中国第二个科技发展远景规划。【出题：武汉大学】,['1963年至1972年']
 （    ）1月10日，北京市率先宣布私营工商业全部实现全行业公私合营。【出题：武汉大学】,['1956年']
党的八大以后，根据八大政治报告关于民族工作的方针，党的中央统战部制定了（    ），提出必须进一步领导和帮助各民族人民进行社会主义建设。【出题：武汉大学】,['《1956年到1967年全国民族工作规划大纲（草案)》']
